Sentence ID	String	Author	URL	Agency	Date	Web Date
2077781	Dubbed Project Mad Hatter, the Linux-based desktop is being promoted by Sun as a more secure and less expensive alternative to Windows.	Robert Jaques	www.vnunet.com	*	*	2003/08/16
2077849	Designed to compete with Microsoft Corp., Project Mad Hatter is being positioned by Sun as a cheaper, secure alternative desktop operating system to Microsoft's various desktop offerings.	Scott Tyler Shafer	www.idg.com.hk	*	August 16, 2003	2003/08/16
1952593	"It was going to involve others," said prosecutor Kenneth Karas at a Jan. 30 court hearing, reports the Associated Press.	David Limbaugh	worldnetdaily.com	*	*	2003/08/09
1952523	"It was going to involve others," federal prosecutor Kenneth Karas said at a Jan. 30 court hearing, without further elaboration.	CLEMENTE LISI	www.nypost.com	*	*	2003/08/09
2570361	It was third time lucky for Hempleman-Adams, 46, after two previous abandoned attempts to make ballooning history.	PAUL MAJENDIE	www.theadvertiser.news.com.au	*	*	2003/09/30
2570304	It was third time lucky for the 46-year-old explorer who twice had to abandon attempts to make ballooning history.	Paul Majendie	asia.reuters.com	Reuters	*	2003/09/30
813931	In fact, Fatima Haque's prom tonight had practically everything one might expect on one of a teenage girl's most important nights.	PATRICIA LEIGH BROWN	www.nytimes.com	New York Times	June 9, 2003	2003/06/09
813905	In fact, Fatima Haque's prom had practically everything one might expect on one of the most important nights of a teenage girl's year.	PATRICIA LEIGH BROWN	seattlepi.nwsource.com	*	June 9, 2003	2003/06/09
3270859	A federal grand jury indicted them on Tuesday; the document was sealed until yesterday to allow authorities to make arrests.	Christina Almeida	www.news.com.au	*	December 5, 2003	2003/12/04
3270884	Federal officials said the document remained sealed until Thursday morning to allow authorities to make arrests in five Western states.	Christina Almeida	www.azcentral.com	*	*	2003/12/04
956229	He has been at UCSD since 1991 and was appointed chancellor in 1996, after spending 22 years with AT&T Bell Labs, where he worked on superconductors and other materials.	Sharon Stello	www.davisenterprise.com	*	June 12, 2003	2003/06/12
956090	Dynes has been at UC San Diego since 1991 after spending 22 years with AT&T Bell Labs, where he worked on superconductors and other materials.	Michelle Locke	www.signonsandiego.com	*	*	2003/06/12
1236789	The stock rose $2.11, or about 11 percent, to close on Friday at $21.51 on the New York Stock Exchange.	Leonard Anderson	asia.reuters.com	Reuters	*	2003/06/23
1619243	She had only a single condition, that the book not be published until her death.	David Carr	www.smh.com.au	Sydney Morning Herald	July 11 2003	2003/07/11
2412316	"Your withdrawal from our country is inevitable, whether it happens today or tomorrow, and tomorrow will come soon."	Miral Fahmy	www.iol.co.za	*	*	2003/09/18
2412239	"Your withdrawal from our country is inevitable, whether it happens today or tomorrow," added the voice, which signed off giving the date as "mid-September."	IAN FISHER	www.nytimes.com	New York Times	September 17, 2003	2003/09/18
1039561	Former company chief financial officer Franklyn M. Bergonzi pleaded guilty to one count of conspiracy on June 5 and agreed to cooperate with prosecutors.	MARK SCOLFORO	www.miami.com	*	*	2003/06/17
921188	In 2006, the group says the market will rebound 29.6 percent to $21.3 billion in sales.	Michael Singer	*	*	June 12, 2003	2003/06/12
921278	In 2006, Asia Pacific will report growth of 7.9 percent to $81.8 billion.	Mark LaPedus	*	*	*	2003/06/12
1692604	The commission estimates California lost $1.34 billion -- the most of any state -- to tax shelters in 2001.	JAMES SALZER	www.ajc.com	The Atlanta Journal-Constitution	*	2003/07/16
1692641	The commission estimated California lost $937 million to corporate tax shelters in 2001.	Mark Schwanhausser	www.bayarea.com	*	*	2003/07/16
2221620	Trading volume was light at 726.40 million shares, but above the 642.73 million exchanged at the same point Wednesday.	AMY BALDWIN	www.statesman.com	*	*	2003/08/30
130623	Corixa's stock barely flinched on the news, dipping 12 cents to close at $6.88.	Luke Timmerman	seattletimes.nwsource.com	*	*	2003/05/07
489705	The plan is to convert half of its eight million local phone lines within the next six years.	Chris Nerney	www.internetnews.com	*	May 27, 2003	2003/05/27
489782	Sprint plans to move half of its 8 million local lines from hard-wired circuits to packet networks in the next six years.	Amy Shafer	www.sunspot.net	*	*	2003/05/27
15843	It aims to end 31 months of violence in which at least 2,034 Palestinians and 737 Israelis have been killed.	Mark Heinrich	asia.reuters.com	Reuters	*	2003/05/05
15795	At least 2,036 Palestinians and 737 Israelis have been killed since the revolt began in September 2000.	Mark Heinrich	www.alertnet.org	*	*	2003/05/05
2028633	A spokesman at Strong Memorial Hospital said Doud was under evaluation Tuesday evening in the emergency room.	Burr Lewis	www.usatoday.com	*	*	2003/08/13
2498187	Halabi's military attorney, Air Force Maj. James Key, denied the charges, which could carry a death penalty.	Charles Aldinger	asia.reuters.com	Reuters	*	2003/09/25
2497939	The attorney representing al-Halabi, Air Force Maj. James Key III, denied the charges, according to The Associated Press.	ERIC ROSENBERG	seattlepi.nwsource.com	*	September 25, 2003	2003/09/25
2599788	The report by the independent expert committee aims to dissipate any suspicion about the Hong Kong government's handling of the SARS crisis.	Hong Kong Correspondent Amy Or	www.channelnewsasia.com	*	*	2003/10/03
2599821	A long awaited report on the Hong Kong government's handling of the SARS outbreak has been released.	Hong Kong Bureau Chief Melissa Heng	www.channelnewsasia.com	*	*	2003/10/03
2920498	The new companies will begin trading on Nasdaq today under the ticker symbols PLMO and PSRC.	Terril Yue Jones	www.latimes.com	Los Angeles Times	*	2003/10/28
2920576	Also as part of the deal, PalmSource stock will begin trading on the NASDAQ stock market Wednesday under the ticker symbol: PSRC.	Michael Singer	siliconvalley.internet.com	*	October 28, 2003	2003/10/28
1048581	There's a Jeep in my parents' yard right now that's not theirs,'' said Perry, whose parents are vacationing in North Carolina.	LAWRENCE MESSINA	www.guardian.co.uk	*	*	2003/06/17
1048632	"There's a Jeep in my parents' yard right now that's not theirs," she said.	LAWRENCE MESSINA	www.kansascity.com	*	*	2003/06/17
316927	"They did not ... provide the security that we had requested," Jordan said in a CBS interview.	Ken Fireman	www.newsday.com	*	May 15, 2003	2003/05/15
1258198	Avery Dennison estimated second-quarter revenue between $1.2 billion and $1.23 billion, up 14 percent to 16 percent from a year earlier.	Jonathan Stempel and Karen Padley	reuters.com	Reuters	*	2003/06/23
1258286	The company estimated second-quarter revenue of $1.2 billion to $1.23 billion, up 14 percent to 16 percent from a year earlier.	Karen Padley and Jonathan Stempel	reuters.com	Reuters	*	2003/06/23
2428146	Mehr said police had no way of knowing what Kilpatrick was shooting at when he fired his gun.	Mike Wells	www.semissourian.com	*	*	2003/09/19
2427840	Mehr said police had no way of knowing who or what Kilpatrick was shooting at with the single shot.	WOODY BAIRD	www.guardian.co.uk	*	*	2003/09/19
1569822	If Fortigel, a testosterone gel, had been approved, Cellegy would have reached profitability by the second half of 2004, Mr. Juelis said.	Amy Braunschweiger	www.smartmoney.com	*	July 7, 2003	2003/07/08
1569894	If Fortigel had been approved, Cellegy would have reached profitability by the second half of 2004, said Richard Juelis, chief financial officer.	FROM STAFF AND WIRE REPORTS	www.oaklandtribune.com	*	*	2003/07/08
1703692	Powell is serving time in a different case -- killing his landlady in 1982.	Mike Martindale and Francis X. Donnelly	www.detnews.com	*	July 17, 2003	2003/07/17
2521033	But an agency employee lent the tape to a friend, who lent it to Mr. Gonzalez.	SUSAN SAULNY	www.nytimes.com	New York Times	*	2003/09/27
2521063	An ad agency employee gave the copy to a friend, who passed the movie to Gonzalez, prosecutors said.	Troy Graham	www.philly.com	*	*	2003/09/27
410868	"Due to economic and creative realities, many key people will not be returning," producer David E. Kelley said in a statement.	Gary Levin	www.usatoday.com	*	*	2003/05/21
410807	"Due to economic and creative realities, many key people will not be returning, including Dylan," Kelley said Monday.	Nellie Andreeva	reuters.com	Reuters	*	2003/05/21
2791651	The technology-packed Nasdaq Composite Index <.IXIC> dropped 37.78 points, or 1.94 percent, to 1,912.36.	Kenneth Barry	www.forbes.com	*	*	2003/10/18
3047564	Spinnaker employs roughly 83 people; NetApp employs 2,400.	Matt Hines	zdnet.com.com	*	*	2003/11/06
3047513	Spinnaker employs 83 people, most of whom are engineers.	Joseph F. Kovar	www.crn.com	*	November 06, 2003	2003/11/06
2601132	The new analysis found that 32 of the 16,608 participants developed ovarian cancer during about 5 years of follow-up.	Lindsey Tanner	www.cbsnews.com	*	*	2003/10/03
2601055	The new analysis found that 32 of 16,608 participants developed ovarian cancer in about 5 1/2 years of follow-up, including 20 women taking hormones.	LINDSEY TANNER	www.ajc.com	The Atlanta Journal-Constitution	*	2003/10/03
1014017	Prairie dogs sold as exotic pets are believed to have been infected in an Illinois pet shop by a Gambian giant rat imported from Africa.	JENNY PRICE	*	*	*	2003/06/16
1013977	Prairie dogs are believed to have become infected in a pet shop through a Gambian rat imported from Africa.	The Baltimore Sun	*	*	*	2003/06/16
443834	Of 24 million phoned-in votes, 50.28 percent were for Studdard, putting him 130,000 votes ahead of Aiken.	FRAZIER MOORE	*	*	May 22, 2003	2003/05/23
443762	Of the 24 million phone votes cast, Studdard was only 130,000 votes ahead of Aiken.	Matthew Gilbert	*	*	*	2003/05/23
3270881	Thirty-three of the 42 men had been arrested by Wednesday evening, said Daniel Bogden, U.S. attorney in Nevada.	Christina Almeida	www.azcentral.com	*	*	2003/12/04
3270858	Thirty-four of the men have been arrested and the others are being sought, US Attorney Daniel Bogden said yesterday.	Christina Almeida	www.news.com.au	*	December 5, 2003	2003/12/04
1114039	Hispanics, the fastest growing ethnic group in the US, have overtaken blacks to become the largest minority in the US, according to newly released government figures.	Steve Schifferes	*	*	*	2003/06/19
1114186	Hispanics have officially overtaken African Americans as the largest minority group in the US, according to a report released by the US Census Bureau.	Amy Yee	*	*	*	2003/06/19
3017926	The events mark the latest twists in an unfolding scandal involving a form of trading that takes advantage of delays in the ways funds are priced.	Jon Chesto	business.bostonherald.com	*	November 3, 2003	2003/11/04
3017893	The charges would mark the latest effort to crack down on a form of trading that takes advantage of delays in the ways funds are priced.	Jon Chesto	business.bostonherald.com	*	November 3, 2003	2003/11/04
2955842	The number of lung transplantations also increased from 30 to 64, and the mean waiting time on the transplant list decreased from 290 days to 87 days.	Mike Fillon	www.docguide.com	*	*	2003/10/31
2955810	The number of lung transplants also increased from 30 to 64 and the average waiting time for a lung fell from 290 days to 87 days.	Megan Rauscher	www.reuters.co.uk	*	*	2003/10/31
56110	Advanced Micro Devices Inc. Tuesday introduced its Athlon MP 2800+ processor for entry-level one- and two-way servers and workstations.	Jack Robertson	www.ebnonline.com	*	May 6, 2003	2003/05/06
56072	Advanced Micro Devices on Tuesday launched its newest Athlon chip for workstations and servers.	John G. Spooner	news.com.com	*	*	2003/05/06
1907627	The University of Louisville also is auditing Shumaker's expenses while he was president there.	ROBERT A. FRAHM	www.ctnow.com	*	August 7, 2003	2003/08/07
1907410	Shumaker was the president of the University of Louisville when he was hired by UT.	J. J. Stambaugh	www.gomemphis.com	*	August 6, 2003	2003/08/07
679656	Though she defeated Williams on May 17 in the semifinals at Rome, Mauresmo isn't favored today.	Charles Bricker	www.orlandosentinel.com	*	June 3, 2003	2003/06/03
679570	Even though she defeated Williams on May 17 in the semifinals at Rome, Mauresmo cannot be favored in this match.	Charles Bricker	www.sun-sentinel.com	*	Jun 3, 2003	2003/06/03
468109	As a result of the decision, Brown said CareFirst subscribers won't have access to Blue Cross Blue Shield nationwide and to international service providers.	TOM STUCKEY	www.ajc.com	The Atlanta Journal-Constitution	*	2003/05/23
467921	But if the trademark is withdrawn, subscribers won't have access to Blue Cross Blue Shield nationwide and international service providers.	JEFF HORSEMAN Staff Writer	www.hometownannapolis.com	Staff	*	2003/05/23
